species_id,has_phytase,has_siderophore,has_both,family,genus,phylum
s__OLB14_sp020634895--GB_GCA_020634895.1,1,0,0,f__EnvOPS12,g__OLB14,p__Chloroflexota
s__OLB17_sp001464455--GB_GCA_001464455.1,0,0,0,f__Pyrinomonadaceae,g__OLB17,p__Acidobacteriota
s__JACKGQ01_sp020631905--GB_GCA_020631905.1,0,0,0,f__VXPC01,g__JACKGQ01,p__Patescibacteria
s__RBC034_sp902826835--GB_GCA_902826835.1,0,0,0,f__GCA-002687715,g__RBC034,p__Planctomycetota
s__Bradyrhizobium_sp005937885--RS_GCF_005937885.2,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Erythrobacter_sp013822695--GB_GCA_013822695.1,0,0,0,f__Sphingomonadaceae,g__Erythrobacter,p__Pseudomonadota
s__Rubellimicrobium_sp017916275--RS_GCF_017916275.1,0,0,0,f__Rhodobacteraceae,g__Rubellimicrobium,p__Pseudomonadota
s__Fen-1359_sp003141315--GB_GCA_003141315.1,0,0,0,f__SG8-4,g__Fen-1359,p__Planctomycetota
s__JAKABX01_sp021796545--GB_GCA_021796545.1,0,0,0,f__Bog-793,g__JAKABX01,p__Actinomycetota
s__Variovorax_sp913776885--GB_GCA_913776885.1,0,0,0,f__Burkholderiaceae_B,g__Variovorax,p__Pseudomonadota
s__Caulobacter_segnis--RS_GCF_000092285.1,1,0,0,f__Caulobacteraceae,g__Caulobacter,p__Pseudomonadota
s__JAKALD01_sp021813275--GB_GCA_021813275.1,1,0,0,f__SG8-39,g__JAKALD01,p__Pseudomonadota
s__UBA1328_sp022564545--GB_GCA_022564545.1,1,0,0,f__UBA1328,g__UBA1328,p__Chloroflexota
s__Mycobacterium_chubuense--RS_GCF_001044255.1,1,0,0,f__Mycobacteriaceae,g__Mycobacterium,p__Actinomycetota
s__JAJZWH01_sp021848145--GB_GCA_021848145.1,0,0,0,f__UBA4665,g__JAJZWH01,p__Patescibacteria
s__Roseinatronobacter_sp007125005--GB_GCA_007125005.1,0,0,0,f__Rhodobacteraceae,g__Roseinatronobacter,p__Pseudomonadota
s__Acinetobacter_kyonggiensis--RS_GCF_900107285.1,0,0,0,f__Moraxellaceae,g__Acinetobacter,p__Pseudomonadota
s__Stenotrophomonas_A_panacihumi--RS_GCF_001431645.1,1,0,0,f__Xanthomonadaceae,g__Stenotrophomonas_A,p__Pseudomonadota
s__Amycolatopsis_balhimycina--RS_GCF_000384295.1,0,1,0,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__Brevibacillus_sp013284355--RS_GCF_022026395.1,0,1,0,f__Brevibacillaceae,g__Brevibacillus,p__Bacillota
s__UBA1930_sp019695015--GB_GCA_019695015.1,0,0,0,f__Chitinophagaceae,g__UBA1930,p__Bacteroidota
s__Pseudolysinimonas_sp011620705--GB_GCA_011620705.1,0,0,0,f__Microbacteriaceae,g__Pseudolysinimonas,p__Actinomycetota
s__UBA1163_sp002311635--GB_GCA_002311635.1,0,0,0,f__UBA1163,g__UBA1163,p__Desulfobacterota_F
s__Pseudomonas_E_sp009764265--RS_GCF_009764265.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Lysobacter_soli--RS_GCF_003382285.1,0,0,0,f__Xanthomonadaceae,g__Lysobacter,p__Pseudomonadota
s__SKNL01_sp007128855--GB_GCA_007128855.1,0,0,0,f__Natronogracilivirgulaceae,g__SKNL01,p__Bacteroidota
s__Domibacillus_enclensis--RS_GCF_900156125.1,0,0,0,f__Domibacillaceae,g__Domibacillus,p__Bacillota
s__LC2-1_sp016781925--GB_GCA_016781925.1,1,0,0,f__UBA6265,g__LC2-1,p__Chloroflexota
s__JADFNF01_sp022563485--GB_GCA_022563485.1,0,0,0,f__TS1B11,g__JADFNF01,p__Marinisomatota
s__Streptomyces_massasporeus--RS_GCF_014648995.1,1,1,1,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Halomonas_sp003553625--GB_GCA_003553625.1,0,0,0,f__Halomonadaceae,g__Halomonas,p__Pseudomonadota
s__Streptomyces_sp001426405--RS_GCF_001426405.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Agromyces_B_atrinae--RS_GCF_013407835.1,0,0,0,f__Microbacteriaceae,g__Agromyces_B,p__Actinomycetota
s__B9-G15_sp003650185--GB_GCA_003650185.1,0,0,0,f__RBG-13-53-26,g__B9-G15,p__Chloroflexota
s__Pararhodobacter_sp007134405--GB_GCA_007134405.1,1,0,0,f__Rhodobacteraceae,g__Pararhodobacter,p__Pseudomonadota
s__Streptomyces_albireticuli_B--RS_GCF_002192455.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Lacrimispora_sp002478865--GB_GCA_002478865.1,0,0,0,f__Lachnospiraceae,g__Lacrimispora,p__Bacillota_A
s__Clostridium_sp021837545--GB_GCA_021837545.1,1,0,0,f__Clostridiaceae,g__Clostridium,p__Bacillota_A
s__Pseudoalteromonas_sp002964765--RS_GCF_002964765.1,0,0,0,f__Alteromonadaceae,g__Pseudoalteromonas,p__Pseudomonadota
s__JAEUPI01_sp015075165--GB_GCA_015075165.1,0,0,0,f__Burkholderiaceae_B,g__JAEUPI01,p__Pseudomonadota
s__JAHISY01_sp021779375--GB_GCA_021779375.1,0,0,0,f__JAHISY01,g__JAHISY01,p__Patescibacteria
s__Virgibacillus_halodenitrificans--RS_GCF_001310895.1,0,0,0,f__Amphibacillaceae,g__Virgibacillus,p__Bacillota
s__Mesorhizobium_sp006440675--RS_GCF_006440675.2,0,0,0,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__GCA-2730555_sp022561735--GB_GCA_022561735.1,0,0,0,f__UBA1151,g__GCA-2730555,p__Chloroflexota
s__B1SED10-74M_sp003567725--GB_GCA_003567725.1,0,0,0,f__DTU022,g__B1SED10-74M,p__Bacillota_D
s__Xanthomonas_sp001423585--RS_GCF_001423585.1,1,0,0,f__Xanthomonadaceae,g__Xanthomonas,p__Pseudomonadota
s__Leptospira_A_congkakensis--RS_GCF_004770265.1,0,0,0,f__Leptospiraceae,g__Leptospira_A,p__Spirochaetota
s__13-2-20CM-66-19_sp021845825--GB_GCA_021845825.1,0,0,0,f__Steroidobacteraceae,g__13-2-20CM-66-19,p__Pseudomonadota
s__SKKN01_sp007121455--GB_GCA_007121455.1,0,0,0,f__UBA6960,g__SKKN01,p__Gemmatimonadota
s__DLKC01_sp002478885--GB_GCA_002478885.1,0,0,0,f__Chitinophagaceae,g__DLKC01,p__Bacteroidota
s__Scalindua_A_sediminis--GB_GCA_008636105.1,0,0,0,f__Scalinduaceae,g__Scalindua_A,p__Planctomycetota
s__Microbacterium_sp001423615--RS_GCF_001423615.1,1,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__Aromatoleum_tolulyticum--RS_GCF_900156155.1,0,0,0,f__Rhodocyclaceae,g__Aromatoleum,p__Pseudomonadota
s__PHOS-HE28_sp018267155--GB_GCA_018267155.1,0,0,0,f__PHOS-HE28,g__PHOS-HE28,p__Bacteroidota
s__Amycolatopsis_sulphurea--RS_GCF_002564045.1,0,0,0,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__Actinoalloteichus_cyanogriseus--RS_GCF_000429185.2,0,0,0,f__Pseudonocardiaceae,g__Actinoalloteichus,p__Actinomycetota
s__Streptomyces_barkulensis--RS_GCF_002843305.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Azospirillum_oryzae--RS_GCF_008364795.1,0,0,0,f__Azospirillaceae,g__Azospirillum,p__Pseudomonadota
s__JAAOZP01_sp017601395--GB_GCA_017601395.1,0,0,0,f__JAAOZP01,g__JAAOZP01,p__Thermoproteota
s__Rufibacter_glacialis--RS_GCF_008271745.1,0,0,0,f__Hymenobacteraceae,g__Rufibacter,p__Bacteroidota
s__Sphingomonas_sp913778135--GB_GCA_913778135.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__B3T1B10_sp022566515--GB_GCA_022566515.1,1,0,0,f__GWC2-71-9,g__B3T1B10,p__Gemmatimonadota
s__UBA8803_sp003505715--GB_GCA_003505715.1,1,0,0,f__Coleofasciculaceae,g__UBA8803,p__Cyanobacteriota
s__RQOF01_sp003854955--GB_GCA_016934605.1,0,0,0,f__RBG-13-44-9,g__RQOF01,p__Calditrichota
s__CF-39_sp005887995--GB_GCA_005887995.1,0,0,0,f__P2-11E,g__CF-39,p__Chloroflexota
s__JAANAU01_sp015231775--GB_GCA_015231775.1,0,0,0,f__Magnetaquicoccaceae,g__JAANAU01,p__Pseudomonadota
s__Binatus_sp003135135--GB_GCA_003135135.1,1,0,0,f__Binataceae,g__Binatus,p__Desulfobacterota_B
s__Phenylobacterium_sp019510435--GB_GCA_019510435.1,1,0,0,f__Caulobacteraceae,g__Phenylobacterium,p__Pseudomonadota
s__JAJYNJ01_sp021790715--GB_GCA_021790715.1,0,0,0,f__CSP1-4,g__JAJYNJ01,p__Chloroflexota
s__JAMDCL01_sp021815065--GB_GCA_021815065.1,0,0,0,f__JAMCPX01,g__JAMDCL01,p__JAMCPX01
s__Bacillus_AZ_zeae--RS_GCF_003570705.1,0,0,0,f__DSM-18226,g__Bacillus_AZ,p__Bacillota
s__TA-21_sp014523495--GB_GCA_014523495.1,1,0,0,f__Nitrososphaeraceae,g__TA-21,p__Thermoproteota
s__Metasolibacillus_fluoroglycofenilyticus--RS_GCF_003049645.1,0,0,0,f__Planococcaceae,g__Metasolibacillus,p__Bacillota
s__Gp1-AA133_sp003225465--GB_GCA_003225465.1,0,0,0,f__SbA1,g__Gp1-AA133,p__Acidobacteriota
s__Aurantimonas_coralicida_A--GB_GCA_011050685.1,0,0,0,f__Rhizobiaceae,g__Aurantimonas,p__Pseudomonadota
s__Mycobacterium_aichiense--RS_GCF_010726245.1,0,0,0,f__Mycobacteriaceae,g__Mycobacterium,p__Actinomycetota
s__Ureibacillus_composti_A--RS_GCF_016908465.1,0,0,0,f__Planococcaceae,g__Ureibacillus,p__Bacillota
s__Buchnera_aphidicola_AO--RS_GCF_005080845.1,0,0,0,f__Enterobacteriaceae,g__Buchnera,p__Pseudomonadota
s__Sphingomonas_naasensis--RS_GCF_004792695.1,0,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__SKKC01_sp007128315--GB_GCA_007128315.1,0,0,0,f__SKKC01,g__SKKC01,p__Spirochaetota
s__Mycobacterium_psychrotolerans--RS_GCF_010729305.1,0,0,0,f__Mycobacteriaceae,g__Mycobacterium,p__Actinomycetota
s__Acinetobacter_halotolerans--RS_GCF_004208515.1,0,0,0,f__Moraxellaceae,g__Acinetobacter,p__Pseudomonadota
s__Actinosynnema_syringae--RS_GCF_009498035.1,0,0,0,f__Pseudonocardiaceae,g__Actinosynnema,p__Actinomycetota
s__Fredricksoniimonas_sp002753465--GB_GCA_002753465.1,0,0,0,f__Fredricksoniimonadaceae,g__Fredricksoniimonas,p__Omnitrophota
s__Streptomyces_griseoaurantiacus--GB_GCA_014656015.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Mawsoniella_australis--GB_GCA_014304875.1,0,0,0,f__Eremiobacteraceae,g__Mawsoniella,p__Eremiobacterota
s__Acidiferrobacter_thiooxydans--RS_GCF_003333315.1,1,0,0,f__Acidiferrobacteraceae,g__Acidiferrobacter,p__Pseudomonadota
s__Pandoraea_iniqua--RS_GCF_902459685.1,1,0,0,f__Burkholderiaceae,g__Pandoraea,p__Pseudomonadota
s__Chelatococcus_sp018398315--RS_GCF_018398315.1,0,0,0,f__Beijerinckiaceae,g__Chelatococcus,p__Pseudomonadota
s__Acidovorax_sp001428665--RS_GCF_001428665.1,0,0,0,f__Burkholderiaceae_B,g__Acidovorax,p__Pseudomonadota
s__JAEKLB01_sp019510095--GB_GCA_019510095.1,0,0,0,f__CADCSY01,g__JAEKLB01,p__Actinomycetota
s__Mesorhizobium_sp006442685--RS_GCF_006442975.2,0,0,0,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__Dyadobacter_sp023822005--RS_GCF_023822005.2,0,0,0,f__Spirosomaceae,g__Dyadobacter,p__Bacteroidota
s__Frondihabitans_sp001423105--RS_GCF_001423105.1,0,0,0,f__Microbacteriaceae,g__Frondihabitans,p__Actinomycetota
s__Sphingomonas_aurantiaca--RS_GCF_003050705.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Alteribacter_keqinensis--RS_GCF_003710255.1,0,0,0,f__Salisediminibacteriaceae,g__Alteribacter,p__Bacillota
s__JAJDNN01_sp022340685--GB_GCA_022340685.1,0,0,0,f__UBA6429,g__JAJDNN01,p__Pseudomonadota
s__G023898405_sp023898405--GB_GCA_023898405.1,1,0,0,f__G023898405,g__G023898405,p__Myxococcota
s__Bradyrhizobium_sp005884855--GB_GCA_005884855.1,0,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__UBA12409_sp000991575--GB_GCA_000991575.1,0,0,0,f__UBA12409,g__UBA12409,p__Dependentiae
s__Streptomyces_bottropensis--RS_GCF_000383595.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Paenibacillus_durus_B--RS_GCF_000993825.1,0,0,0,f__Paenibacillaceae,g__Paenibacillus,p__Bacillota
s__Streptomyces_hygroscopicus--RS_GCF_001553455.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Thioalkalivibrio_B_sp007136145--GB_GCA_007136145.1,0,0,0,f__Thioalkalivibrionaceae,g__Thioalkalivibrio_B,p__Pseudomonadota
s__Methanocalculus_sp003838185--RS_GCF_024170265.1,0,0,0,f__Methanocorpusculaceae,g__Methanocalculus,p__Halobacteriota
s__SLSR01_sp007130365--GB_GCA_007130365.1,0,0,0,f__PUNB01,g__SLSR01,p__Verrucomicrobiota
s__Arthrobacter_sp000374865--RS_GCF_000374865.1,0,0,0,f__Micrococcaceae,g__Arthrobacter,p__Actinomycetota
s__Dysosmobacter_sp945862785--GB_GCA_945862785.1,0,0,0,f__Oscillospiraceae,g__Dysosmobacter,p__Bacillota_A
s__Nanoclepta_minutus--GB_GCA_003568775.1,0,0,0,f__Nanopusillaceae,g__Nanoclepta,p__Nanoarchaeota
s__Knoellia_flava--RS_GCF_000768675.1,0,0,0,f__Dermatophilaceae,g__Knoellia,p__Actinomycetota
s__Sphingomonas_sp003951315--RS_GCF_003951315.1,1,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Terracidiphilus_sp003142015--GB_GCA_003142015.1,0,0,0,f__Acidobacteriaceae,g__Terracidiphilus,p__Acidobacteriota
s__Rhodococcus_opacus--RS_GCF_012396235.1,0,1,0,f__Mycobacteriaceae,g__Rhodococcus,p__Actinomycetota
s__JACKGS01_sp020631865--GB_GCA_020631865.1,0,0,0,f__UBA7683,g__JACKGS01,p__Patescibacteria
s__Cryptobacteroides_sp945827785--GB_GCA_945827785.1,0,0,0,f__UBA932,g__Cryptobacteroides,p__Bacteroidota
s__Cryobacterium_sp004402485--RS_GCF_004402485.1,0,0,0,f__Microbacteriaceae,g__Cryobacterium,p__Actinomycetota
s__JACZWN01_sp022572105--GB_GCA_022572105.1,1,0,0,f__J153,g__JACZWN01,p__Pseudomonadota
s__Sulfotelmatobacter_sp003156805--GB_GCA_003156805.1,0,0,0,f__SbA1,g__Sulfotelmatobacter,p__Acidobacteriota
s__Geobacter_benzoatilyticus--RS_GCF_017338855.1,0,0,0,f__Geobacteraceae,g__Geobacter,p__Desulfobacterota_F
s__Ornithinicoccus_sp023923205--RS_GCF_023923205.1,0,0,0,f__Dermatophilaceae,g__Ornithinicoccus,p__Actinomycetota
s__Vicingus_sp020635795--GB_GCA_020635795.1,0,0,0,f__Vicingaceae,g__Vicingus,p__Bacteroidota
s__UBA9978_sp000995065--GB_GCA_000995065.1,0,0,0,f__CPR2,g__UBA9978,p__Patescibacteria
s__JAJZRV01_sp021850135--GB_GCA_021850135.1,0,0,0,f__Ferrovaceae,g__JAJZRV01,p__Pseudomonadota
s__Streptomyces_lomondensis--RS_GCF_014651035.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Streptomyces_violaceusniger--GB_GCA_005405945.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Fen-455_sp003170375--GB_GCA_003170375.1,0,0,0,f__Bog-793,g__Fen-455,p__Actinomycetota
s__Amycolatopsis_vancoresmycina--RS_GCF_000716785.1,1,1,1,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__JADFGU01_sp022563015--GB_GCA_022563015.1,0,0,0,f__UBA1924,g__JADFGU01,p__Planctomycetota
s__Maribacter_cobaltidurans--RS_GCF_002269385.1,0,0,0,f__Flavobacteriaceae,g__Maribacter,p__Bacteroidota
s__DTU059_sp002376415--GB_GCA_022702935.2,1,0,0,f__DSM-8532,g__DTU059,p__Bacillota_A
s__UBA1174_sp002311025--GB_GCA_002311025.1,0,0,0,f__Elusimicrobiaceae,g__UBA1174,p__Elusimicrobiota
s__UBA912_sp023488435--GB_GCA_023488435.1,0,0,0,f__UBA912,g__UBA912,p__Actinomycetota
s__Accumulibacter_sp014879755--GB_GCA_024235695.1,0,0,0,f__Rhodocyclaceae,g__Accumulibacter,p__Pseudomonadota
s__GWF2-39-127_sp003242895--GB_GCA_003242895.1,0,0,0,f__GWF2-39-127,g__GWF2-39-127,p__Margulisbacteria
s__Actinoallomurus_sp024055715--RS_GCF_024055715.1,0,0,0,f__Streptosporangiaceae,g__Actinoallomurus,p__Actinomycetota
s__Marinobacter_nitratireducens--RS_GCF_000708045.1,0,0,0,f__Oleiphilaceae,g__Marinobacter,p__Pseudomonadota
s__Smithella_sp003139775--GB_GCA_003139775.1,0,0,0,f__Smithellaceae,g__Smithella,p__Desulfobacterota
s__Parvarchaeum_sp021797085--GB_GCA_021797085.1,0,0,0,f__Parvarchaeaceae,g__Parvarchaeum,p__Nanoarchaeota
s__UBA932_sp009777095--GB_GCA_009777095.1,0,0,0,f__UBA932,g__UBA932,p__Bacteroidota
s__Paraburkholderia_gardini--RS_GCF_907164575.1,1,0,0,f__Burkholderiaceae,g__Paraburkholderia,p__Pseudomonadota
s__Leptospira_B_hartskeerlii--RS_GCF_002811475.1,0,0,0,f__Leptospiraceae,g__Leptospira_B,p__Spirochaetota
s__Comamonas_testosteroni--RS_GCF_000241525.1,1,0,0,f__Burkholderiaceae_B,g__Comamonas,p__Pseudomonadota
s__Pseudomonas_E_putida_Q--RS_GCF_000498395.2,1,1,1,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__PSRF01_sp002427845--GB_GCA_002427845.1,0,0,0,f__Pyrinomonadaceae,g__PSRF01,p__Acidobacteriota
s__LD21_sp003157015--GB_GCA_003157015.1,1,0,0,f__VadinHA17,g__LD21,p__Bacteroidota
s__Streptomyces_sp014253015--RS_GCF_020099395.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__UBA184_sp021817245--GB_GCA_021817245.1,1,0,0,f__UBA184,g__UBA184,p__Thermoplasmatota
s__Dormibacter_sp016464825--GB_GCA_016464825.1,0,0,0,f__Dormibacteraceae,g__Dormibacter,p__Dormibacterota
s__Fen-1231_sp003171215--GB_GCA_003171215.1,0,0,0,f__Gemmatimonadaceae,g__Fen-1231,p__Gemmatimonadota
s__Paraburkholderia_sacchari--RS_GCF_000785435.2,1,0,0,f__Burkholderiaceae,g__Paraburkholderia,p__Pseudomonadota
s__Fen-1467_sp003142955--GB_GCA_003142955.1,0,0,0,f__Opitutaceae,g__Fen-1467,p__Verrucomicrobiota
s__Labilithrix_sp019637195--GB_GCA_019637195.1,1,0,0,f__Polyangiaceae,g__Labilithrix,p__Myxococcota
s__Idiomarina_fontislapidosi--RS_GCF_003226255.1,0,0,0,f__Alteromonadaceae,g__Idiomarina,p__Pseudomonadota
s__JAJZOD01_sp021801225--GB_GCA_021801225.1,0,0,0,f__CABMGC01,g__JAJZOD01,p__Micrarchaeota
s__JAGLWF01_sp019323355--GB_GCA_019323355.1,0,0,0,f__WJKV01,g__JAGLWF01,p__Nanoarchaeota
s__Achromobacter_spanius_C--RS_GCF_003994415.1,0,1,0,f__Burkholderiaceae_C,g__Achromobacter,p__Pseudomonadota
s__Fen-1317_sp003154195--GB_GCA_003154195.1,0,0,0,f__4484-171,g__Fen-1317,p__Omnitrophota
s__Bacillus_A_gaemokensis--RS_GCF_001590835.1,0,1,0,f__Bacillaceae_G,g__Bacillus_A,p__Bacillota
s__Luteimonas_D_sp002849595--RS_GCF_002849595.1,0,1,0,f__Xanthomonadaceae,g__Luteimonas_D,p__Pseudomonadota
s__Leptospira_kmetyi--RS_GCF_000243735.2,0,0,0,f__Leptospiraceae,g__Leptospira,p__Spirochaetota
s__Agrobacterium_cavarae--RS_GCF_004310285.1,0,0,0,f__Rhizobiaceae,g__Agrobacterium,p__Pseudomonadota
s__Roseinatronobacter_sp007123015--GB_GCA_007123015.1,1,0,0,f__Rhodobacteraceae,g__Roseinatronobacter,p__Pseudomonadota
s__JADFUO01_sp015222115--GB_GCA_015222115.1,0,0,0,f__JADFUO01,g__JADFUO01,p__Bacteroidota
s__Leifsonia_xyli_C--RS_GCF_000007665.1,0,0,0,f__Microbacteriaceae,g__Leifsonia,p__Actinomycetota
s__DG-33_sp004375695--GB_GCA_004375695.1,0,0,0,f__Hadarchaeaceae,g__DG-33,p__Hadarchaeota
s__Clostridioides_sp020641055--RS_GCF_020641055.1,0,1,0,f__Peptostreptococcaceae,g__Clostridioides,p__Bacillota_A
s__Algibacter_B_amylolyticus--RS_GCF_014202225.1,0,0,0,f__Flavobacteriaceae,g__Algibacter_B,p__Bacteroidota
s__JACKPC01_sp024233835--GB_GCA_024233835.1,0,0,0,f__Leptospiraceae,g__JACKPC01,p__Spirochaetota
s__Pseudomonas_E_cedrina--RS_GCF_001983175.1,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Arenimonas_oryziterrae--RS_GCF_000420545.1,0,0,0,f__Xanthomonadaceae,g__Arenimonas,p__Pseudomonadota
s__Ferroplasma_sp021806295--GB_GCA_021806295.1,1,0,0,f__Thermoplasmataceae,g__Ferroplasma,p__Thermoplasmatota
s__Hyphomicrobium_C_sp001464285--GB_GCA_022844105.1,0,0,0,f__Hyphomicrobiaceae,g__Hyphomicrobium_C,p__Pseudomonadota
s__JAEUJM01_sp020637195--GB_GCA_020637195.1,0,0,0,f__JAEUJM01,g__JAEUJM01,p__Actinomycetota
s__Ga0077560_sp001464275--GB_GCA_001464275.1,0,0,0,f__Miltoncostaeaceae,g__Ga0077560,p__Actinomycetota
s__ARK-15_sp009758405--GB_GCA_009758405.1,0,0,0,f__ARK-15,g__ARK-15,p__Thermoplasmatota
s__QUBU01_sp015709695--GB_GCA_015709695.1,1,0,0,f__GCA-2729495,g__QUBU01,p__Pseudomonadota
s__40CM-2-53-6_sp005883075--GB_GCA_005883075.1,1,0,0,f__40CM-2-53-6,g__40CM-2-53-6,p__Thermoproteota
s__Margalitia_shackletonii--RS_GCF_001420715.1,0,0,0,f__Bacillaceae_C,g__Margalitia,p__Bacillota
s__Bacillus_A_sp013314535--RS_GCF_013314535.1,0,1,0,f__Bacillaceae_G,g__Bacillus_A,p__Bacillota
s__Pseudomonas_E_lini--RS_GCF_001042905.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Bradyrhizobium_diversitatis--RS_GCF_016031635.1,1,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__Georgenia_subflava--RS_GCF_009193155.1,0,0,0,f__Actinomycetaceae,g__Georgenia,p__Actinomycetota
s__Palsa-343_sp003167515--GB_GCA_003167515.1,1,0,0,f__Acidobacteriaceae,g__Palsa-343,p__Acidobacteriota
s__JAGQXC01_sp020636135--GB_GCA_020636135.1,0,0,0,f__Saprospiraceae,g__JAGQXC01,p__Bacteroidota
s__Rufibacter_ruber--RS_GCF_001647275.1,0,1,0,f__Hymenobacteraceae,g__Rufibacter,p__Bacteroidota
s__Rossellomorea_marisflavi_A--RS_GCF_009806575.1,0,1,0,f__Bacillaceae_B,g__Rossellomorea,p__Bacillota
s__Udaeobacter_sp003218755--GB_GCA_003218755.1,0,0,0,f__UBA10450,g__Udaeobacter,p__Verrucomicrobiota
s__SZUA-521_sp003248125--GB_GCA_003248125.1,1,0,0,f__HTCC2089,g__SZUA-521,p__Pseudomonadota
s__Paenibacillus_B_profundus--RS_GCF_021369635.1,0,0,0,f__Paenibacillaceae,g__Paenibacillus_B,p__Bacillota
s__JAMCPL01_sp023379675--GB_GCA_023379675.1,0,0,0,f__JAMCPL01,g__JAMCPL01,p__Actinomycetota
s__Novosphingobium_sp003454795--RS_GCF_003454795.1,0,0,0,f__Sphingomonadaceae,g__Novosphingobium,p__Pseudomonadota
s__Nocardiopsis_sp018316655--GB_GCA_018316655.1,0,1,0,f__Streptosporangiaceae,g__Nocardiopsis,p__Actinomycetota
s__Pseudoclavibacter_endophyticus--RS_GCF_008831085.1,0,0,0,f__Microbacteriaceae,g__Pseudoclavibacter,p__Actinomycetota
s__UBA6898_sp003252075--GB_GCA_003252075.1,0,0,0,f__UBA6898,g__UBA6898,p__Nitrospirota
s__Methylobacterium_sp001422375--RS_GCF_001422375.1,1,0,0,f__Beijerinckiaceae,g__Methylobacterium,p__Pseudomonadota
s__WMHbin7_sp002753155--GB_GCA_002753155.1,0,0,0,f__WMHbin7,g__WMHbin7,p__Pseudomonadota
s__Companilactobacillus_musae--RS_GCF_003967595.1,0,0,0,f__Lactobacillaceae,g__Companilactobacillus,p__Bacillota
s__Changpingibacter_yushuensis--RS_GCF_014041995.1,0,0,0,f__Actinomycetaceae,g__Changpingibacter,p__Actinomycetota
s__UBA583_sp002505525--GB_GCA_023898345.1,0,0,0,f__UBA583,g__UBA583,p__Nanoarchaeota
s__Luteolibacter_sp007126655--GB_GCA_007126655.1,0,0,0,f__Akkermansiaceae,g__Luteolibacter,p__Verrucomicrobiota
s__20CM-2-55-15_sp001920875--GB_GCA_001920875.1,1,0,0,f__20CM-2-55-15,g__20CM-2-55-15,p__Acidobacteriota
s__UBA10566_sp002407855--GB_GCA_002407855.1,0,0,0,f__P3,g__UBA10566,p__Bacteroidota
s__JAGREO01_sp020638465--GB_GCA_020638465.1,0,0,0,f__Geminicoccaceae,g__JAGREO01,p__Pseudomonadota
s__Frisingicoccus_sp009929615--GB_GCA_009929615.1,0,0,0,f__Lachnospiraceae,g__Frisingicoccus,p__Bacillota_A
s__Bradyrhizobium_quebecense--RS_GCF_013373795.3,1,0,0,f__Xanthobacteraceae,g__Bradyrhizobium,p__Pseudomonadota
s__UBA4572_sp021810805--GB_GCA_021810805.1,0,0,0,f__Leptospirillaceae,g__UBA4572,p__Nitrospirota_A
s__JAJYEA01_sp021832495--GB_GCA_021832495.1,0,0,0,f__UBA184,g__JAJYEA01,p__Thermoplasmatota
s__JABWCQ01_sp020637445--GB_GCA_020637445.1,0,0,0,f__RPQS01,g__JABWCQ01,p__AABM5-125-24
s__JAKAHT01_sp021825465--GB_GCA_021825465.1,0,0,0,f__GWB1-50-10,g__JAKAHT01,p__Patescibacteria
s__VBDY01_sp005882775--GB_GCA_005882775.1,0,0,0,f__CF-121,g__VBDY01,p__Dormibacterota
s__PXDC01_sp003558065--GB_GCA_003558065.1,0,0,0,f__T3Sed10-336,g__PXDC01,p__Verrucomicrobiota
